ID,URL,Title,Price,Image URL,Location/Date,Condition,Is Featured,Has Delivery,Has Safety Badge
926582493,/d/oferta/karta-graficzna-msi-radeon-rx580-gaming-x-8gb-CID99-ID10HQqW.html,Karta graficzna MSI Radeon RX580 Gaming X 8GB,390 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Junikowo - 22 lipca 2024",Używane,false,true,false
914498175,/d/oferta/rzadkie-karta-graficzna-rx-570-4gb-CID99-IDZT8Kz.html,(RZADKIE) Karta graficzna RX 570 4GB,225 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Szczecin, Centrum - 24 lipca 2024",Używane,false,true,false
913221812,/d/oferta/karta-graficzna-msi-rtx-3060ti-8gb-gaming-x-CID99-IDZNMI4.html,Karta Graficzna MSI RTX 3060TI 8GB GAMING X,1 299 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Katowice, Bogucice - Odświeżono dnia 26 lipca 2024",Używane,false,true,false
793085278,/d/oferta/asus-3070-megalodon-oc-geforce-rtx-najlepsza-karta-graficzna-CID99-IDRFHI2.html,ASUS 3070 Megalodon OC GeForce RTX najlepsza karta graficzna,1 200 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Junikowo - Odświeżono dnia 26 lipca 2024",Używane,false,true,false
929183431,/d/oferta/karta-graficzna-rtx-2070-super-msi-CID99-ID10SL3x.html,karta graficzna rtx 2070 super msi,800 zł,/app/static/media/no_thumbnail.c222b0530.svg,Września - 22 lipca 2024,Używane,false,true,false
927994120,/d/oferta/na-sprzedaz-karta-graficzna-radeon-rx-570-8gb-vram-CID99-ID10NLF6.html,Na sprzedaż: Karta graficzna Radeon RX 570 8GB VRAM,220 zł,/app/static/media/no_thumbnail.c222b0530.svg,Jachranka - 28 czerwca 2024,Używane,false,false,false
929936662,/d/oferta/karta-graficzna-gtx-1660-super-CID99-ID10WW0q.html,karta graficzna gtx 1660 super,450 zł,https://ireland.apollo.olxcdn.com:443/v1/files/hpkmzp6f6m5e-PL/image;r=90;s=200x0;q=50,Myszków - 08 lipca 2024,Używane,true,false,false
931936945,/d/oferta/karta-graficzna-gigabyte-radeon-rx7600-gaming-oc-8gb-CID99-ID114jn3.html,Karta graficzna Gigabyte Radeon RX7600 gaming OC 8GB,930 zł,https://ireland.apollo.olxcdn.com:443/v1/files/zbiboituvo223-PL/image;s=200x0;q=50,Leszno - 18 lipca 2024,Używane,true,false,false
906842655,/d/oferta/karta-graficzna-msi-geforce-rtx-2070-aero-itx-8gb-gddr6-CID99-IDZn1cr.html,Karta graficzna MSI GeForce RTX 2070 Aero ITX 8GB GDDR6,750 zł,https://ireland.apollo.olxcdn.com:443/v1/files/nrry5hosd9cv3-PL/image;s=200x0;q=50,Tomaszów Lubelski - 25 lipca 2024,Używane,true,true,false
933886134,/d/oferta/gigabyte-gtx-1050ti-4gb-CID99-ID11curA.html,Gigabyte GTX 1050ti 4GB,200 zł,https://ireland.apollo.olxcdn.com:443/v1/files/567vmhj4al132-PL/image;s=200x0;q=50,Kowanowo - 27 lipca 2024,Używane,false,true,false
933338183,/d/oferta/karta-graficzna-sprawna-nie-rtx-jest-to-gtx-CID99-ID11abTF.html,"Karta graficzna Sprawna! (Nie rtx, jest to GTX)",250 zł,https://ireland.apollo.olxcdn.com:443/v1/files/otkae4t89qnb1-PL/image;s=200x0;q=50,Sokółka - 25 lipca 2024,Używane,false,false,false
932914442,/d/oferta/karta-graficzna-sapphire-radeon-rx580-CID99-ID118pF8.html,Karta graficzna  Sapphire Radeon RX580,199 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Kraków, Stare Miasto - 23 lipca 2024",Używane,false,false,false
929019983,/d/oferta/karta-graficzna-rx480-8gb-ddr5-czytaj-opis-CID99-ID10S4xh.html,Karta graficzna rx480 8gb ddr5. Czytaj opis!,145 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Mikołów, Nowy Świat - Odświeżono dnia 24 lipca 2024",Używane,false,true,false
933652945,/d/oferta/2x-karta-graficzna-nvidia-gtx-690-4gb-CID99-ID11bwMt.html,2x Karta graficzna Nvidia GTX 690 4gb,1 000 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ostrów Wielkopolski - 26 lipca 2024,Używane,false,true,false
932986422,/d/oferta/sapphire-pulse-amd-radeon-rx-570-CID99-ID118Io6.html,"Sapphire Pulse, AMD Radeon RX 570",370 zł,/app/static/media/no_thumbnail.c222b0530.svg,Lublin - 23 lipca 2024,Używane,false,true,false
905640594,/d/oferta/asrock-radeon-rx-7800-xt-oc-rx7800xt-cl-16go-karta-graficzna-nowa-CID99-IDZhYum.html,"Asrock Radeon Rx 7800 Xt Oc RX7800XT CL 16GO Karta Graficzna, NOWA",1 999 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Antoninek-Zieliniec-Kobylepole - Odświeżono dnia 23 lipca 2024",Nowe,false,true,false
933640121,/d/oferta/karta-graficzna-asus-gtx-770-direct-cu-ii-CID99-ID11bsrD.html,Karta graficzna Asus GTX 770 Direct Cu II,137 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Targówek - 26 lipca 2024",Używane,false,true,false
923080823,/d/oferta/karta-graficzna-msi-rtx-3090-gaming-x-trio-24g-24-gb-CID99-ID10t9un.html,Karta graficzna MSI RTX 3090 GAMING X TRIO 24G 24 GB,3 000 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Wawer - Odświeżono dnia 25 lipca 2024",Używane,false,true,false
932695893,/d/oferta/karta-graficzna-radeon-rx-5700-xt-CID99-ID117uO9.html,Karta graficzna Radeon RX 5700 XT,640 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Śródmieście - 22 lipca 2024",Używane,false,false,false
933213961,/d/oferta/saphhire-radeon-rx-5600-xt-be-6gb-CID99-ID119FA5.html,Saphhire Radeon RX 5600 XT BE 6GB,600 zł,/app/static/media/no_thumbnail.c222b0530.svg,Jaroty - Odświeżono dnia 26 lipca 2024,Używane,true,true,false
933570762,/d/oferta/karta-graficzna-geforce-mx200-32mb-gw-30-dni-CID99-ID11baoV.html,Karta Graficzna GeForce MX200 32MB GW 30 dni,15 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ostrów Mazowiecka - 26 lipca 2024,Używane,true,true,false
932028127,/d/oferta/gainward-geforce-rtx-3080-phoenix-CID99-ID114H5J.html,Gainward GeForce RTX 3080 Phoenix,1 500 zł,/app/static/media/no_thumbnail.c222b0530.svg,Garwolin - Odświeżono Dzisiaj o 10:04,Używane,true,true,false
923555373,/d/oferta/microstar-ms-8878-geforce4-mx440se-64mb-vga-agp-CID99-ID10w8Vp.html,Microstar MS-8878 Geforce4 MX440SE 64MB VGA AGP,15 zł,/app/static/media/no_thumbnail.c222b0530.svg,Września - Odświeżono dnia 24 lipca 2024,Używane,false,true,false
888547503,/d/oferta/karta-graficzna-afox-geforce-gtx750ti-2gb-dvi-hdmi-vga-pci-e-CID99-IDY8fNl.html,Karta graficzna AFOX GeForce GTX750Ti 2GB  DVI HDMI VGA PCI-E,120 zł,/app/static/media/no_thumbnail.c222b0530.svg,Piotrków Trybunalski - 26 lipca 2024,Używane,false,true,false
916449310,/d/oferta/karta-graficzna-gigabyte-rtx-3070-ti-eagle-oc-8-gb-CID99-ID101kku.html,Karta graficzna Gigabyte RTX 3070 TI EAGLE OC 8 GB,1 499 zł,/app/static/media/no_thumbnail.c222b0530.svg,Góra Kalwaria - 05 lipca 2024,Używane,false,true,false
924409279,/d/oferta/geforce-gtx-260-896mb-ddr3-CID99-ID10yJ55.html,GeForce GTX 260 896MB DDR3,40 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Naramowice - 11 lipca 2024",Używane,false,false,false
886753667,/d/oferta/msi-geforce-gtx1060-gaming-x-CID99-IDY0J8w.html,Msi geforce gtx1060 gaming x,285 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Piątkowo - 01 lipca 2024",Używane,false,true,false
932380422,/d/oferta/soltek-geforce-4mx-64mb-bialy-kruk-CID99-ID116aJU.html,SOLTEK Geforce 4MX 64Mb biały kruk,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Kostrzyn nad Odrą - 21 lipca 2024,Używane,false,true,false
932731603,/d/oferta/karta-graficzna-gigabyte-geforce-gtx-1660-oc-6gb-gddr5-CID99-ID117E67.html,Karta Graficzna Gigabyte GeForce GTX 1660 OC 6GB GDDR5,369 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Katowice, Brynów-cz. Wsch.-Osiedle Zgrzebioka - 22 lipca 2024",Używane,false,true,false
921200096,/d/oferta/gtx-680-2gb-karta-CID99-ID10lge4.html,GTX 680 2gb karta,100 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zabrze - 26 lipca 2024,Używane,false,false,false
883328510,/d/oferta/karta-graficzna-rtx-1650-CID99-IDXMm62.html,Karta graficzna rtx 1650,350 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Krzyki - 16 lipca 2024",Używane,false,false,false
933502103,/d/oferta/karta-graficzna-rtx3060ti-CID99-ID11aSxx.html,Karta graficzna rtx3060ti,975 zł,/app/static/media/no_thumbnail.c222b0530.svg,Rybnik - 25 lipca 2024,Używane,false,false,false
924392695,/d/oferta/amd-radeon-rx-6650-xt-8gb-gddr6-CID99-ID10yELB.html,AMD Radeon RX 6650 XT 8GB GDDR6,800 zł,/app/static/media/no_thumbnail.c222b0530.svg,Brzeg - Odświeżono dnia 24 lipca 2024,Nowe,true,true,false
928721766,/d/oferta/plyta-glowna-procesor-ram-karta-graficzna-CID99-ID10QOXk.html,Plyta główna+procesor+ram+karta graficzna,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Olsztyn - 02 lipca 2024,Używane,true,false,false
928258563,/d/oferta/asus-rog-strix-rtx-2080-8gb-gaming-advanced-CID99-ID10OSsj.html,Asus ROG STRIX RTX 2080 8GB Gaming Advanced,900 zł,/app/static/media/no_thumbnail.c222b0530.svg,Golina - 30 czerwca 2024,Używane,true,true,false
930161219,/d/oferta/karta-graficzna-asus-gtx750ti-CID99-ID10VRqj.html,Karta graficzna ASUS GTX750TI,70 zł,/app/static/media/no_thumbnail.c222b0530.svg,Sosnowiec - 09 lipca 2024,Używane,false,false,false
931445264,/d/oferta/karta-graficzna-geforce-gtx-1660-super-6gb-192bit-msi-aero-CID99-ID112fsI.html,Karta graficzna GeForce GTX 1660 super 6GB 192bit MSI AERO,430 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Praga-Północ - 16 lipca 2024",Używane,false,false,false
933539441,/d/oferta/karta-graficzna-gigabyte-geforce-rtx-3090ti-gaming-oc-gwarancja-CID99-ID11b2fL.html,"karta graficzna Gigabyte GeForce RTX 3090Ti GAMING OC, gwarancja",3 500 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Piątkowo - 26 lipca 2024",Używane,false,true,false
929117800,/d/oferta/karta-graficzna-sapphire-pulse-rx-7900xt-20gb-wymiana-na-slabsza-karte-CID99-ID10StYY.html,Karta graficzna Sapphire Pulse RX 7900XT 20GB wymiana na słabszą kartę,2 800 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Kraków, Łagiewniki-Borek Fałęcki - 04 lipca 2024",Używane,false,false,false
927104165,/d/oferta/karta-graficzna-rx480-asus-rog-strix-gaming-8gb-CID99-ID10K28Z.html,Karta Graficzna RX480 Asus ROG STRIX Gaming 8Gb,330 zł,/app/static/media/no_thumbnail.c222b0530.svg,Stalowa Wola - 25 lipca 2024,Używane,false,true,false
906021598,/d/oferta/karta-graficzna-gigabyte-geforce-rtx-2060-super-oc-8gb-CID99-IDZjzBA.html,Karta graficzna Gigabyte GeForce RTX 2060 Super OC 8GB,700 zł,/app/static/media/no_thumbnail.c222b0530.svg,Świdnik - 24 lipca 2024,Używane,false,true,false
929964860,/d/oferta/asus-rog-strix-gaming-rtx-4080-nowa-CID99-ID10V2le.html,Asus ROG strix gaming RTX 4080 nowa,4 700 zł,/app/static/media/no_thumbnail.c222b0530.svg,Tarnów - 08 lipca 2024,Nowe,false,false,false
883286621,/d/oferta/karta-graficzna-gigabyte-rx-580-gaming-4gb-CID99-IDXMbcp.html,Karta graficzna Gigabyte RX 580 GAMING 4GB,300 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Łódź, Bałuty - 10 lipca 2024",Używane,false,false,false
930786748,/d/oferta/karta-graficzna-asus-dual-rx-6750-xt-12-gb-CID99-ID10Zu9u.html,Karta Graficzna Asus Dual RX 6750 XT 12 GB,1 450 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ostrołęka - 12 lipca 2024,Używane,false,true,false
930507041,/d/oferta/karta-graficzna-gtx-950-ti-2gb-CID99-ID10Yjo5.html,Karta graficzna GTX 950 TI 2GB,130 zł,/app/static/media/no_thumbnail.c222b0530.svg,Racibórz - 11 lipca 2024,Używane,false,true,false
927116146,/d/oferta/i7-4770-8x3-9-ghz-gtx-1060-6gb-16gb-ram-ssd-120gb-hdd-1tb-be-quiet-500-CID99-ID10K5ge.html,I7 4770 8x3.9 Ghz gtx 1060 6gb 16gb ram ssd 120gb hdd 1tb Be quiet 500,1 100 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Gdańsk, Zaspa Młyniec - 24 lipca 2024",Używane,true,true,false
927744722,/d/oferta/karta-amd-radeon-rx-7600-xt-16-gb-CID99-ID10MIMy.html,Karta AMD Radeon RX 7600 XT 16 gb,1 430 zł,/app/static/media/no_thumbnail.c222b0530.svg,Jaworzno - 27 lipca 2024,Nowe,true,true,false
933369926,/d/oferta/karta-graficzna-asus-rx-570-4gb-okazja-CID99-ID11ak9E.html,Karta Graficzna Asus RX 570 4GB Okazja!,199 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Grunwald - Odświeżono dnia 27 lipca 2024",Używane,true,true,false
883742232,/d/oferta/karta-graficzna-geforce-rtx-CID99-IDXO5IY.html,Karta graficzna  GEFORCE RTX,1 000 zł,/app/static/media/no_thumbnail.c222b0530.svg,Olecko - 09 lipca 2024,Używane,false,true,false
920240977,/d/oferta/zotac-geforce-gtx-1660-ti-CID99-ID10heIp.html,Zotac GeForce GTX 1660 Ti,450 zł,/app/static/media/no_thumbnail.c222b0530.svg,Leszno - 24 lipca 2024,Używane,false,false,false
923727566,/d/oferta/karta-graficzna-zotac-geforce-rtx-3070-8gb-gddr6-CID99-ID10wRJI.html,Karta graficzna Zotac GeForce RTX 3070 8GB GDDR6,1 249 zł,/app/static/media/no_thumbnail.c222b0530.svg,Brzesko - 09 lipca 2024,Używane,false,true,false
849250302,/d/oferta/rtx-3080-ti-zotac-trinity-CID99-IDWtmNv.html,RTX 3080 TI Zotac Trinity,2 050 zł,/app/static/media/no_thumbnail.c222b0530.svg,Brzeziny - 23 lipca 2024,Używane,false,false,false
932329251,/d/oferta/karta-graficzna-msi-rtx-3060-ti-gaming-x-trio-8gb-lhr-CID99-ID115Xqz.html,Karta graficzna MSI RTX 3060 TI GAMING X TRIO 8GB LHR,1 100 zł,/app/static/media/no_thumbnail.c222b0530.svg,Rydułtowy - 20 lipca 2024,Używane,false,true,false
928893782,/d/oferta/karta-graficzna-asus-geforce-gtx-1070-strix-gaming-CID99-ID10RxHM.html,Karta graficzna ASUS Geforce GTX 1070 Strix Gaming,460 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Szczecin, Pogodno - 03 lipca 2024",Używane,false,true,false
928161900,/d/oferta/karta-graficzna-msi-hd6770-twin-frozr-ii-oc-CID99-ID10Otje.html,Karta graficzna MSI HD6770 Twin Frozr II OC,70 zł,/app/static/media/no_thumbnail.c222b0530.svg,Koszalin - 29 czerwca 2024,Używane,false,true,false
895574159,/d/oferta/karta-graficzna-r7-270-2gb-CID99-IDYBJKw.html,Karta graficzna R7 270 2gb,70 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Naramowice - 04 lipca 2024",Używane,false,true,false
855695393,/d/oferta/karta-graficzna-gtx-970-CID99-IDWUpsB.html,Karta graficzna GTX 970,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Opole - 12 lipca 2024,Używane,false,true,false
932688383,/d/oferta/nvidia-gtx-1050ti-4gb-CID99-ID117sR1.html,Nvidia gtx 1050ti 4gb,190 zł,/app/static/media/no_thumbnail.c222b0530.svg,Toruń - 22 lipca 2024,Używane,false,false,false
842673737,/d/oferta/karta-graficzna-asus-phoenix-geforce-rtx2060-6gb-gddr6-CID99-IDW1LWT.html,Karta graficzna Asus Phoenix GeForce RTX2060 6GB GDDR6,1 000 zł,https://ireland.apollo.olxcdn.com:443/v1/files/p92ifgm2yiup2-PL/image;s=200x0;q=50,"Łódź, Widzew - 06 lipca 2024",Używane,true,true,false
927116146,/d/oferta/i7-4770-8x3-9-ghz-gtx-1060-6gb-16gb-ram-ssd-120gb-hdd-1tb-be-quiet-500-CID99-ID10K5ge.html,I7 4770 8x3.9 Ghz gtx 1060 6gb 16gb ram ssd 120gb hdd 1tb Be quiet 500,1 100 zł,https://ireland.apollo.olxcdn.com:443/v1/files/d17o5ql45vfw2-PL/image;s=200x0;q=50,"Gdańsk, Zaspa Młyniec - 24 lipca 2024",Używane,true,true,false
933818925,/d/oferta/nvidia-geforce-gtx-1060-6gb-CID99-ID11ccXz.html,nvidia geforce gtx 1060 6gb,300 zł,https://ireland.apollo.olxcdn.com:443/v1/files/r5q24c9mkefn3-PL/image;s=200x0;q=50,"Wrocław, Fabryczna - 27 lipca 2024",Używane,true,true,false
932424879,/d/oferta/karta-graficzna-nvidia-gtx-1060-3gb-CID99-ID116miX.html,Karta graficzna nvidia gtx 1060 3gb,200 zł,https://ireland.apollo.olxcdn.com:443/v1/files/xc9hk1rprcr13-PL/image;s=200x0;q=50,"Kraków, Czyżyny - 21 lipca 2024",Używane,false,true,false
933049231,/d/oferta/karta-graficzna-gigabyte-radeon-rx-7600-gaming-oc-8gb-CID99-ID118YJ9.html,Karta graficzna Gigabyte Radeon RX 7600 Gaming OC 8GB,950 zł,https://ireland.apollo.olxcdn.com:443/v1/files/334unsda0fb73-PL/image;s=200x0;q=50,Kielce - 23 lipca 2024,Używane,false,true,false
929642839,/d/oferta/asus-geforce-rtx-3060-ti-oc-8gb-tuf-gaming-CID99-ID10UGzl.html,ASUS Geforce rtx 3060 ti oc 8gb Tuf Gaming,1 100 zł,/app/static/media/no_thumbnail.c222b0530.svg,Nowy Sącz - 07 lipca 2024,Używane,false,true,false
931976788,/d/oferta/geforce-rtx-3070-palit-gamingpro-8-gb-CID99-ID114tJG.html,GeForce RTX 3070 Palit GamingPro 8 GB,1 160 zł,/app/static/media/no_thumbnail.c222b0530.svg,Racibórz - 18 lipca 2024,Używane,false,false,false
932359825,/d/oferta/karta-graficzna-rtx-3070-msi-CID99-ID1165nH.html,Karta graficzna RTX 3070 MSI,1 100 zł,/app/static/media/no_thumbnail.c222b0530.svg,Bydgoszcz - 21 lipca 2024,Używane,false,false,false
933367867,/d/oferta/karta-graficzna-radeon-hd-7850-1gb-CID99-ID11ajCr.html,Karta graficzna Radeon HD 7850 1GB,40 zł,/app/static/media/no_thumbnail.c222b0530.svg,Alwernia - 25 lipca 2024,Używane,false,false,false
933687366,/d/oferta/rog-strix-rx570-4gb-CID99-ID11bEJE.html,Rog Strix Rx570 4GB,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Sławków - 26 lipca 2024,Używane,false,true,false
915628860,/d/oferta/karta-graficzna-msi-gtx1660super-oc-gaming-x-CID99-IDZXSTq.html,Karta graficzna MSI gtx1660super OC Gaming X,500 zł,/app/static/media/no_thumbnail.c222b0530.svg,Wiśniewo - 30 czerwca 2024,Używane,false,true,false
907819461,/d/oferta/karta-graficzna-gigabyte-geforce-gtx-1650-CID99-IDZr7jn.html,Karta Graficzna GIGABYTE GEFORCE GTX 1650,400 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Częstochowa, Parkitka - 02 lipca 2024",Używane,false,false,false
932277824,/d/oferta/karta-graficzna-gt710-CID99-ID115K36.html,karta graficzna gt710,50 zł,/app/static/media/no_thumbnail.c222b0530.svg,Nowa Sól - 20 lipca 2024,Używane,false,true,false
931315099,/d/oferta/karta-graficzna-gigabyte-geforce-rtx-4070-aero-oc-12gb-dlss-3-CID99-ID111HBh.html,Karta graficzna GIGABYTE GeForce RTX 4070 Aero OC 12GB DLSS 3,2 500 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zabrze - Odświeżono dnia 26 lipca 2024,Używane,true,false,false
929591323,/d/oferta/karta-graficzna-geforce-gtx1060-CID99-ID10Utar.html,Karta graficzna GeForce GTX1060,370 zł,/app/static/media/no_thumbnail.c222b0530.svg,Kielce - Odświeżono dnia 26 lipca 2024,Używane,true,true,false
933213961,/d/oferta/saphhire-radeon-rx-5600-xt-be-6gb-CID99-ID119FA5.html,Saphhire Radeon RX 5600 XT BE 6GB,600 zł,/app/static/media/no_thumbnail.c222b0530.svg,Jaroty - Odświeżono dnia 26 lipca 2024,Używane,true,true,false
928669266,/d/oferta/karta-graficzna-gtx-1660-super-mini-itx-CID99-ID10QBiy.html,Karta Graficzna GTX 1660 super mini ITX,450 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Fabryczna - 02 lipca 2024",Używane,false,true,false
932647182,/d/oferta/amd-radeon-rx-580-8gb-CID99-ID117i8u.html,AMD Radeon Rx 580 8gb,450 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Warszawa, Białołęka - 22 lipca 2024",Nowe,false,false,false
929509590,/d/oferta/karta-graficzna-msi-geforce-rtx-3070-suprim-8gb-gddr6-CID99-ID10U7Ua.html,Karta graficzna MSI GeForce RTX 3070 SUPRIM 8GB GDDR6,1 400 zł,/app/static/media/no_thumbnail.c222b0530.svg,Lublin - 06 lipca 2024,Używane,false,true,false
933007581,/d/oferta/karta-graficzna-sapphire-radeon-rx-470-nitro-8-gb-CID99-ID118NTn.html,Karta graficzna SAPPHIRE Radeon RX 470 Nitro 8 GB,220 zł,/app/static/media/no_thumbnail.c222b0530.svg,Jastrzębie-Zdrój - 23 lipca 2024,Używane,false,true,false
933199028,/d/oferta/karta-graficzna-xfx-rx580-4gb-oc-CID99-ID119BHe.html,Karta graficzna XFX RX580 4GB OC+,300 zł,/app/static/media/no_thumbnail.c222b0530.svg,Nowy Wiśnicz - 24 lipca 2024,Używane,false,true,false
927704216,/d/oferta/karta-graficzna-zotac-amp-extreme-gtx-1070-ti-CID99-ID10Myfe.html,Karta graficzna Zotac AMP! Extreme GTX 1070 Ti,589 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Kraków, Mistrzejowice - 27 lipca 2024",Używane,false,true,false
911303929,/d/oferta/karta-graficzna-gigabyte-rx-5700-xt-gaming-oc-8gb-CID99-IDZFJMt.html,Karta graficzna Gigabyte RX 5700 XT Gaming OC 8GB,680 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Szczecin, Centrum - 30 czerwca 2024",Używane,false,true,false
921404442,/d/oferta/karta-graficzna-asus-geforce-gtx-1660-super-6gb-CID99-ID10m7nY.html,Karta graficzna ASUS GEFORCE GTX 1660 SUPER 6GB,500 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Wrocław, Krzyki - 27 lipca 2024",Używane,false,true,false
906257227,/d/oferta/karta-graficzna-asus-1650-CID99-IDZkyU3.html,Karta graficzna asus 1650,500 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ruda Śląska - 22 lipca 2024,Używane,false,false,false
933465114,/d/oferta/karta-graficzna-msi-geforce-gtx-960-oc-2gb-ddr5-CID99-ID11aIUV.html,Karta graficzna MSI GeForce GTX 960 OC 2GB DDR5,180 zł,/app/static/media/no_thumbnail.c222b0530.svg,Chrząstawa Mała - 25 lipca 2024,Używane,false,true,false
922629982,/d/oferta/karta-graficzna-rx6800-16gb-asrock-phantom-CID99-ID10rgcK.html,Karta graficzna Rx6800 16gb asrock phantom,1 150 zł,/app/static/media/no_thumbnail.c222b0530.svg,Rydułtowy - 11 lipca 2024,Używane,true,false,false
908050926,/d/oferta/rx-6800-16-gb-power-color-CID99-IDZs5vG.html,RX 6800 16 GB Power Color,1 449 zł,/app/static/media/no_thumbnail.c222b0530.svg,Jaworzno - 25 lipca 2024,Używane,true,true,false
926162655,/d/oferta/karta-graficzna-radeon-hd-6850-1gb-CID99-ID10G5dl.html,Karta Graficzna Radeon HD 6850 1GB,80 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Naramowice - 20 lipca 2024",Używane,true,false,false
901054874,/d/oferta/karta-graficzna-asus-CID99-IDYYJx8.html,karta graficzna Asus,480 zł,/app/static/media/no_thumbnail.c222b0530.svg,Władysławek - Dzisiaj o 10:10,Używane,false,true,false
933827979,/d/oferta/asus-gtx-760-uszkodzone-CID99-ID11cfjB.html,Asus GTX 760 uszkodzone,15 zł,/app/static/media/no_thumbnail.c222b0530.svg,Wysoka - 27 lipca 2024,Uszkodzone,false,false,false
930336751,/d/oferta/karta-graficzna-rx-580-shappire-nitro-CID99-ID10XB5t.html,karta graficzna rx 580 shappire nitro+,250 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zielona Góra - Odświeżono dnia 24 lipca 2024,Używane,false,false,false
734234113,/d/oferta/karta-graficzna-zotac-geforce-gtx-1070-ti-mini-8-gb-ddr5-CID99-IDNGLPH.html,Karta graficzna ZOTAC GeForce GTX 1070 TI Mini 8 GB DDR5,469 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Białystok, Bojary - 01 lipca 2024",Używane,false,true,false
921331011,/d/oferta/karta-graficzna-inno3d-gtx-1060-6gb-CID99-ID10lOhB.html,Karta graficzna INNO3D GTX 1060 6GB,390 zł,/app/static/media/no_thumbnail.c222b0530.svg,Grudziądz - 24 lipca 2024,Używane,false,false,false
905816685,/d/oferta/karta-graficzna-geforce-gtx-1080-8gb-palit-jetstream-CID99-IDZiIix.html,Karta Graficzna GeForce Gtx 1080 8Gb Palit JetStream,590 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Kraków, Łagiewniki-Borek Fałęcki - 16 lipca 2024",Używane,false,true,false
922283647,/d/oferta/karta-graficzna-asus-geforce-gtx1060-6gb-CID99-ID10pO6H.html,Karta graficzna asus geforce gtx1060 6gb,350 zł,/app/static/media/no_thumbnail.c222b0530.svg,Dąbrowa Górnicza - Odświeżono dnia 22 lipca 2024,Używane,false,true,false
920223130,/d/oferta/geforce-gt-1030-nowka-CID99-ID10ha4y.html,GEFORCE GT 1030 Nówka,200 zł,/app/static/media/no_thumbnail.c222b0530.svg,Rzeszów - 23 lipca 2024,Nowe,false,true,false
929041268,/d/oferta/karta-graficzna-gtx-1060-6gb-mini-CID99-ID10Sa4A.html,karta graficzna gtx 1060 6gb mini,320 zł,/app/static/media/no_thumbnail.c222b0530.svg,Zgierz - 03 lipca 2024,Używane,false,true,false
933891725,/d/oferta/nvidia-gtx-1080ti-armor-oc-CID99-ID11cwTL.html,Nvidia GTX 1080ti ARMOR OC,920 zł,/app/static/media/no_thumbnail.c222b0530.svg,"Poznań, Grunwald - 27 lipca 2024",Używane,false,true,false
933570762,/d/oferta/karta-graficzna-geforce-mx200-32mb-gw-30-dni-CID99-ID11baoV.html,Karta Graficzna GeForce MX200 32MB GW 30 dni,15 zł,/app/static/media/no_thumbnail.c222b0530.svg,Ostrów Mazowiecka - 26 lipca 2024,Używane,true,true,false
933751029,/d/oferta/all-in-one-msi-24-6qd-002eu-CID99-ID11bWit.html,All-In-One MSI 24 6QD - 002EU,350 zł,/app/static/media/no_thumbnail.c222b0530.svg,Krosno Odrzańskie - 27 lipca 2024,Używane,true,true,false
